"'AlternateSuccession(Assign seriousness, Wait)'","'CoExistence(Closed, Wait)'","'CoExistence(Resolve ticket, Wait)'","'ChainSuccession(Take in charge ticket, Wait)'",'Participation(Wait)',"'CoExistence(Wait, Assign seriousness)'","'AlternateSuccession(Wait, Closed)'","'ChainSuccession(Wait, Resolve ticket)'","'CoExistence(Wait, Take in charge ticket)'"
1.752212389,2.180180180,2.040322581,2.283018868,1.210000000,1.752212389,2.180180180,1.774193548,2.594339623
1.752212389,2.180180180,2.056910569,2.283018868,1.210000000,1.752212389,2.180180180,1.788617886,2.594339623
1.752212389,2.180180180,2.056910569,2.283018868,1.210000000,1.752212389,2.180180180,1.788617886,2.594339623
2.105263158,2.571428571,2.419354839,2.666666667,1.440000000,2.105263158,2.571428571,1.935483871,3.111111111
2.486956522,2.991150442,2.808000000,3.100917431,1.690000000,2.486956522,2.991150442,2.288000000,3.577981651
2.871794872,3.530434783,3.333333333,3.750000000,1.960000000,2.991452991,3.408695652,2.666666667,4.250000000
2.465517241,3.078947368,2.912000000,3.279279279,1.690000000,2.577586207,2.964912281,2.288000000,3.747747748
2.465517241,3.078947368,2.912000000,3.309090909,1.690000000,2.577586207,2.964912281,2.288000000,3.781818182
2.465517241,3.078947368,2.912000000,3.309090909,1.690000000,2.577586207,2.964912281,2.288000000,3.781818182
2.465517241,3.078947368,2.935483871,3.279279279,1.690000000,2.577586207,2.964912281,2.306451613,3.747747748
2.465517241,3.078947368,2.935483871,3.309090909,1.690000000,2.577586207,2.964912281,2.306451613,3.781818182
2.465517241,3.078947368,2.912000000,3.309090909,1.690000000,2.577586207,2.964912281,2.288000000,3.781818182
2.465517241,3.078947368,2.912000000,3.339449541,1.690000000,2.577586207,2.964912281,2.288000000,3.816513761
2.465517241,3.078947368,2.912000000,3.339449541,1.690000000,2.577586207,2.964912281,2.288000000,3.816513761
2.465517241,3.078947368,2.888888889,3.309090909,1.690000000,2.577586207,2.964912281,2.269841270,3.781818182
2.465517241,3.078947368,2.888888889,3.309090909,1.690000000,2.577586207,2.964912281,2.269841270,3.781818182
2.465517241,3.078947368,2.888888889,3.309090909,1.690000000,2.577586207,2.964912281,2.269841270,3.781818182
2.465517241,3.078947368,2.888888889,3.339449541,1.690000000,2.577586207,2.964912281,2.269841270,3.816513761
2.086956522,2.654867257,2.496000000,2.888888889,1.440000000,2.191304348,2.548672566,1.920000000,3.333333333
2.105263158,2.654867257,2.496000000,2.862385321,1.440000000,2.210526316,2.548672566,1.920000000,3.302752294
2.486956522,3.078947368,2.912000000,3.279279279,1.690000000,2.600000000,2.964912281,2.288000000,3.747747748
2.486956522,3.078947368,2.912000000,3.250000000,1.690000000,2.600000000,2.964912281,2.288000000,3.714285714
2.486956522,3.078947368,2.912000000,3.250000000,1.690000000,2.600000000,2.964912281,2.288000000,3.714285714
2.105263158,2.654867257,2.516129032,2.810810811,1.440000000,2.210526316,2.548672566,1.935483871,3.243243243
2.105263158,2.654867257,2.496000000,2.836363636,1.440000000,2.210526316,2.548672566,1.920000000,3.272727273
2.105263158,2.654867257,2.476190476,2.810810811,1.440000000,2.210526316,2.548672566,1.904761905,3.243243243
2.295652174,2.654867257,2.476190476,2.785714286,1.440000000,2.400000000,2.548672566,1.714285714,3.321428571
2.295652174,2.654867257,2.456692913,2.810810811,1.440000000,2.400000000,2.548672566,1.700787402,3.351351351
2.315789474,2.654867257,2.476190476,2.810810811,1.440000000,2.421052632,2.548672566,1.714285714,3.351351351
2.315789474,2.654867257,2.476190476,2.785714286,1.440000000,2.421052632,2.548672566,1.714285714,3.321428571
2.315789474,2.654867257,2.476190476,2.785714286,1.440000000,2.421052632,2.548672566,1.714285714,3.321428571
2.315789474,2.654867257,2.476190476,2.785714286,1.440000000,2.421052632,2.548672566,1.714285714,3.321428571
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
1.946902655,2.258928571,2.112000000,2.400000000,1.210000000,2.044247788,2.160714286,1.408000000,2.900000000
2.315789474,2.654867257,2.476190476,2.810810811,1.440000000,2.421052632,2.548672566,1.714285714,3.351351351
2.713043478,3.078947368,2.866141732,3.250000000,1.690000000,2.826086957,2.964912281,2.047244094,3.830357143
2.713043478,3.078947368,2.888888889,3.279279279,1.690000000,2.826086957,2.964912281,2.063492063,3.864864865
2.526315789,2.654867257,2.496000000,2.836363636,1.440000000,2.631578947,2.548672566,1.728000000,3.381818182
2.526315789,2.654867257,2.496000000,2.836363636,1.440000000,2.631578947,2.548672566,1.728000000,3.381818182
2.526315789,2.654867257,2.516129032,2.836363636,1.440000000,2.631578947,2.548672566,1.741935484,3.381818182
2.526315789,2.654867257,2.516129032,2.836363636,1.440000000,2.631578947,2.548672566,1.741935484,3.381818182
2.526315789,2.654867257,2.516129032,2.836363636,1.440000000,2.631578947,2.548672566,1.741935484,3.381818182
2.526315789,2.654867257,2.516129032,2.836363636,1.440000000,2.631578947,2.548672566,1.741935484,3.381818182
2.141592920,2.258928571,2.146341463,2.422018349,1.210000000,2.238938053,2.160714286,1.430894309,2.926605505
2.504347826,2.736842105,2.592000000,3.000000000,1.440000000,2.713043478,2.526315789,1.728000000,3.535714286
2.504347826,2.736842105,2.592000000,3.000000000,1.440000000,2.713043478,2.526315789,1.728000000,3.535714286
2.504347826,2.736842105,2.592000000,3.000000000,1.440000000,2.713043478,2.526315789,1.728000000,3.535714286
2.526315789,2.736842105,2.592000000,3.000000000,1.440000000,2.736842105,2.526315789,1.728000000,3.535714286
2.939130435,3.165217391,2.992063492,3.451327434,1.690000000,3.165217391,2.939130435,2.063492063,4.026548673
2.939130435,3.165217391,2.992063492,3.451327434,1.690000000,3.165217391,2.939130435,2.063492063,4.026548673
2.526315789,2.736842105,2.592000000,3.000000000,1.440000000,2.736842105,2.526315789,1.728000000,3.535714286
2.504347826,2.736842105,2.592000000,3.000000000,1.440000000,2.713043478,2.526315789,1.728000000,3.535714286
2.482758621,2.736842105,2.612903226,3.027027027,1.440000000,2.689655172,2.526315789,1.741935484,3.567567568
2.482758621,2.736842105,2.634146341,3.000000000,1.440000000,2.689655172,2.526315789,1.756097561,3.535714286
2.888888889,3.165217391,3.040322581,3.451327434,1.690000000,3.111111111,2.939130435,2.096774194,4.026548673
2.913793103,3.165217391,3.040322581,3.421052632,1.690000000,3.137931034,2.939130435,2.096774194,3.991228070
3.350427350,3.620689655,3.472000000,3.895652174,1.960000000,3.589743590,3.379310345,2.464000000,4.504347826
3.379310345,3.620689655,3.472000000,3.895652174,1.960000000,3.620689655,3.379310345,2.464000000,4.504347826
3.438596491,3.620689655,3.444444444,3.895652174,1.960000000,3.684210526,3.379310345,2.444444444,4.504347826
3.438596491,3.620689655,3.444444444,3.862068966,1.960000000,3.684210526,3.379310345,2.444444444,4.465517241
3.438596491,3.620689655,3.417322835,3.862068966,1.960000000,3.684210526,3.379310345,2.425196850,4.465517241
3.438596491,3.620689655,3.417322835,3.862068966,1.960000000,3.684210526,3.379310345,2.425196850,4.465517241
3.438596491,3.620689655,3.417322835,3.895652174,1.960000000,3.684210526,3.379310345,2.425196850,4.504347826
3.438596491,3.620689655,3.444444444,3.895652174,1.960000000,3.684210526,3.379310345,2.444444444,4.504347826
2.991150442,3.165217391,3.016000000,3.451327434,1.690000000,3.221238938,2.939130435,2.080000000,3.911504425
2.991150442,3.165217391,3.016000000,3.451327434,1.690000000,3.221238938,2.939130435,2.080000000,3.911504425
3.438596491,3.620689655,3.444444444,3.929824561,1.960000000,3.684210526,3.379310345,2.444444444,4.421052632
3.438596491,3.620689655,3.444444444,3.929824561,1.960000000,3.684210526,3.379310345,2.444444444,4.421052632
3.438596491,3.620689655,3.444444444,3.929824561,1.960000000,3.684210526,3.379310345,2.444444444,4.421052632
3.438596491,3.620689655,3.444444444,3.929824561,1.960000000,3.684210526,3.379310345,2.444444444,4.421052632
3.438596491,3.620689655,3.444444444,3.964601770,1.960000000,3.684210526,3.379310345,2.444444444,4.460176991
2.991150442,3.165217391,3.016000000,3.513513514,1.690000000,3.221238938,2.939130435,2.288000000,3.864864865
2.991150442,3.165217391,3.016000000,3.513513514,1.690000000,3.221238938,2.939130435,2.288000000,3.864864865
2.991150442,3.165217391,3.016000000,3.513513514,1.690000000,3.221238938,2.939130435,2.288000000,3.864864865
2.991150442,3.165217391,3.016000000,3.513513514,1.690000000,3.221238938,2.939130435,2.288000000,3.864864865
2.991150442,3.165217391,3.016000000,3.513513514,1.690000000,3.221238938,2.939130435,2.288000000,3.864864865
2.991150442,3.165217391,3.016000000,3.545454545,1.690000000,3.221238938,2.939130435,2.288000000,3.900000000
2.991150442,3.165217391,3.016000000,3.545454545,1.690000000,3.221238938,2.939130435,2.288000000,3.900000000
2.571428571,2.736842105,2.536585366,3.111111111,1.440000000,2.785714286,2.526315789,1.951219512,3.333333333
2.571428571,2.736842105,2.516129032,3.082568807,1.440000000,2.785714286,2.526315789,1.935483871,3.302752294
2.571428571,2.736842105,2.516129032,3.082568807,1.440000000,2.785714286,2.526315789,1.935483871,3.302752294
2.571428571,2.736842105,2.516129032,3.082568807,1.440000000,2.785714286,2.526315789,1.935483871,3.302752294
2.571428571,2.736842105,2.516129032,3.111111111,1.440000000,2.785714286,2.526315789,1.935483871,3.333333333
2.785714286,3.165217391,2.912000000,3.545454545,1.690000000,3.017857143,2.939130435,2.288000000,3.781818182
2.785714286,3.165217391,2.866141732,3.513513514,1.690000000,3.017857143,2.939130435,2.251968504,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.888888889,3.513513514,1.690000000,3.017857143,2.939130435,2.269841270,3.747747748
2.785714286,3.165217391,2.866141732,3.513513514,1.690000000,3.017857143,2.939130435,2.251968504,3.747747748
2.810810811,3.165217391,2.866141732,3.513513514,1.690000000,3.045045045,2.939130435,2.251968504,3.747747748
2.810810811,3.165217391,2.866141732,3.513513514,1.690000000,3.045045045,2.939130435,2.251968504,3.747747748
2.810810811,3.165217391,2.866141732,3.545454545,1.690000000,3.045045045,2.939130435,2.251968504,3.781818182
2.400000000,2.736842105,2.456692913,3.111111111,1.440000000,2.618181818,2.526315789,2.078740157,3.222222222
2.018348624,2.336283186,2.095238095,2.672897196,1.210000000,2.220183486,2.141592920,1.746031746,2.775700935
1.682242991,1.891891892,1.693548387,2.095238095,1.000000000,1.775700935,1.801801802,1.451612903,2.190476190
1.682242991,1.891891892,1.693548387,2.095238095,1.000000000,1.775700935,1.801801802,1.451612903,2.190476190
1.682242991,1.891891892,1.693548387,2.075471698,1.000000000,1.775700935,1.801801802,1.451612903,2.169811321
1.682242991,1.891891892,1.680000000,2.095238095,1.000000000,1.775700935,1.801801802,1.440000000,2.190476190
1.682242991,1.891891892,1.680000000,2.095238095,1.000000000,1.775700935,1.801801802,1.440000000,2.190476190
1.682242991,1.891891892,1.680000000,2.075471698,1.000000000,1.775700935,1.801801802,1.440000000,2.169811321
1.682242991,1.891891892,1.693548387,2.075471698,1.000000000,1.775700935,1.801801802,1.451612903,2.169811321
1.682242991,1.891891892,1.693548387,2.056074766,1.000000000,1.775700935,1.801801802,1.451612903,2.149532710
1.682242991,1.891891892,1.693548387,2.056074766,1.000000000,1.775700935,1.801801802,1.451612903,2.149532710
1.682242991,1.891891892,1.707317073,2.075471698,1.000000000,1.775700935,1.801801802,1.463414634,2.169811321
2.037037037,2.258928571,2.040322581,2.422018349,1.210000000,2.138888889,2.160714286,1.596774194,2.724770642
2.037037037,2.258928571,2.040322581,2.422018349,1.210000000,2.138888889,2.160714286,1.596774194,2.724770642
2.037037037,2.258928571,2.024000000,2.400000000,1.210000000,2.138888889,2.160714286,1.584000000,2.700000000
2.422018349,2.654867257,2.380952381,2.785714286,1.440000000,2.532110092,2.548672566,1.714285714,3.214285714
2.422018349,2.654867257,2.380952381,2.785714286,1.440000000,2.532110092,2.548672566,1.714285714,3.214285714
2.037037037,2.258928571,2.007936508,2.378378378,1.210000000,2.138888889,2.160714286,1.396825397,2.774774775
2.037037037,2.258928571,2.007936508,2.378378378,1.210000000,2.138888889,2.160714286,1.396825397,2.774774775
2.037037037,2.258928571,2.007936508,2.378378378,1.210000000,2.138888889,2.160714286,1.396825397,2.774774775
2.037037037,2.258928571,2.007936508,2.378378378,1.210000000,2.138888889,2.160714286,1.396825397,2.774774775
2.037037037,2.258928571,2.024000000,2.357142857,1.210000000,2.138888889,2.160714286,1.408000000,2.750000000
2.037037037,2.258928571,2.040322581,2.378378378,1.210000000,2.138888889,2.160714286,1.419354839,2.774774775
2.037037037,2.258928571,2.112000000,2.400000000,1.210000000,2.138888889,2.160714286,1.584000000,2.700000000
2.422018349,2.654867257,2.496000000,2.785714286,1.440000000,2.532110092,2.548672566,1.920000000,3.107142857
2.422018349,2.654867257,2.496000000,2.810810811,1.440000000,2.532110092,2.548672566,1.920000000,3.135135135
2.422018349,2.654867257,2.496000000,2.810810811,1.440000000,2.532110092,2.548672566,1.920000000,3.135135135
2.422018349,2.654867257,2.496000000,2.810810811,1.440000000,2.532110092,2.548672566,1.920000000,3.135135135
2.422018349,2.654867257,2.496000000,2.810810811,1.440000000,2.532110092,2.548672566,1.920000000,3.135135135
2.422018349,2.654867257,2.496000000,2.785714286,1.440000000,2.532110092,2.548672566,1.920000000,3.107142857
2.422018349,2.654867257,2.496000000,2.736842105,1.440000000,2.532110092,2.548672566,1.920000000,3.052631579
2.422018349,2.654867257,2.496000000,2.736842105,1.440000000,2.532110092,2.548672566,1.920000000,3.052631579
2.422018349,2.654867257,2.496000000,2.736842105,1.440000000,2.532110092,2.548672566,1.920000000,3.052631579
2.422018349,2.654867257,2.496000000,2.736842105,1.440000000,2.532110092,2.548672566,1.920000000,3.052631579
2.836363636,3.078947368,2.888888889,3.165217391,1.690000000,2.954545455,2.964912281,2.269841270,3.504347826
2.836363636,3.078947368,2.888888889,3.165217391,1.690000000,2.954545455,2.964912281,2.269841270,3.504347826
3.279279279,3.530434783,3.307086614,3.589743590,1.960000000,3.405405405,3.408695652,2.425196850,4.068376068
2.836363636,3.078947368,2.888888889,3.137931034,1.690000000,2.954545455,2.964912281,2.063492063,3.586206897
2.836363636,3.078947368,2.888888889,3.137931034,1.690000000,2.954545455,2.964912281,2.063492063,3.586206897
2.836363636,3.078947368,2.888888889,3.137931034,1.690000000,2.954545455,2.964912281,2.063492063,3.586206897
2.810810811,3.078947368,2.888888889,3.137931034,1.690000000,2.927927928,2.964912281,2.063492063,3.586206897
2.810810811,3.078947368,2.888888889,3.137931034,1.690000000,2.927927928,2.964912281,2.063492063,3.586206897
3.250000000,3.530434783,3.390625000,3.379310345,1.960000000,3.375000000,3.408695652,2.406250000,3.862068966
3.250000000,3.530434783,3.390625000,3.379310345,1.960000000,3.375000000,3.408695652,2.406250000,3.862068966
3.250000000,3.530434783,3.390625000,3.408695652,1.960000000,3.375000000,3.408695652,2.406250000,3.895652174
3.250000000,3.530434783,3.390625000,3.438596491,1.960000000,3.375000000,3.408695652,2.406250000,3.929824561
3.250000000,3.530434783,3.390625000,3.469026549,1.960000000,3.375000000,3.408695652,2.406250000,3.964601770
2.836363636,2.991150442,2.888888889,2.836363636,1.690000000,2.836363636,2.991150442,2.063492063,3.309090909
2.836363636,2.991150442,2.888888889,2.836363636,1.690000000,2.836363636,2.991150442,2.063492063,3.309090909
2.836363636,2.991150442,2.888888889,2.836363636,1.690000000,2.836363636,2.991150442,2.063492063,3.309090909
2.836363636,2.991150442,2.888888889,2.862385321,1.690000000,2.836363636,2.991150442,2.063492063,3.339449541
2.422018349,2.571428571,2.496000000,2.444444444,1.440000000,2.422018349,2.571428571,1.728000000,2.888888889
2.422018349,2.571428571,2.496000000,2.444444444,1.440000000,2.422018349,2.571428571,1.728000000,2.888888889
2.836363636,2.991150442,2.888888889,2.862385321,1.690000000,2.836363636,2.991150442,2.063492063,3.339449541
2.836363636,2.991150442,2.888888889,2.888888889,1.690000000,2.836363636,2.991150442,2.063492063,3.370370370
2.836363636,2.991150442,2.888888889,2.888888889,1.690000000,2.836363636,2.991150442,2.063492063,3.370370370
2.836363636,2.991150442,2.888888889,2.888888889,1.690000000,2.836363636,2.991150442,2.063492063,3.370370370
2.422018349,2.571428571,2.496000000,2.467289720,1.440000000,2.422018349,2.571428571,1.728000000,2.915887850
2.400000000,2.571428571,2.496000000,2.467289720,1.440000000,2.400000000,2.571428571,1.728000000,2.915887850
2.018348624,2.180180180,2.129032258,2.075471698,1.210000000,2.018348624,2.180180180,1.419354839,2.490566038
2.357142857,2.654867257,2.571428571,2.642201835,1.440000000,2.571428571,2.548672566,1.714285714,3.082568807
2.736842105,3.078947368,2.992063492,3.072727273,1.690000000,3.078947368,2.964912281,2.063492063,3.545454545
2.736842105,3.078947368,2.992063492,3.072727273,1.690000000,3.078947368,2.964912281,2.063492063,3.545454545
2.736842105,3.078947368,3.016000000,3.072727273,1.690000000,3.078947368,2.964912281,2.080000000,3.545454545
2.736842105,3.078947368,3.016000000,3.045045045,1.690000000,3.078947368,2.964912281,2.080000000,3.513513514
2.736842105,3.078947368,3.016000000,3.045045045,1.690000000,3.078947368,2.964912281,2.080000000,3.513513514
2.736842105,3.078947368,3.016000000,3.045045045,1.690000000,3.078947368,2.964912281,2.080000000,3.513513514
2.736842105,3.078947368,3.016000000,3.045045045,1.690000000,3.078947368,2.964912281,2.080000000,3.513513514
2.736842105,3.078947368,3.016000000,3.072727273,1.690000000,3.078947368,2.964912281,2.080000000,3.545454545
2.336283186,2.654867257,2.612903226,2.642201835,1.440000000,2.654867257,2.548672566,1.741935484,3.082568807
2.336283186,2.654867257,2.612903226,2.642201835,1.440000000,2.654867257,2.548672566,1.741935484,3.082568807
2.336283186,2.654867257,2.612903226,2.642201835,1.440000000,2.654867257,2.548672566,1.741935484,3.082568807
2.336283186,2.654867257,2.612903226,2.642201835,1.440000000,2.654867257,2.548672566,1.741935484,3.082568807
2.336283186,2.654867257,2.612903226,2.618181818,1.440000000,2.654867257,2.548672566,1.741935484,3.054545455
2.336283186,2.654867257,2.612903226,2.618181818,1.440000000,2.654867257,2.548672566,1.741935484,3.054545455
2.336283186,2.654867257,2.612903226,2.594594595,1.440000000,2.654867257,2.548672566,1.741935484,3.027027027
2.336283186,2.654867257,2.612903226,2.594594595,1.440000000,2.654867257,2.548672566,1.741935484,3.027027027
2.736842105,3.078947368,3.016000000,3.017857143,1.690000000,3.078947368,2.964912281,2.080000000,3.482142857
2.736842105,3.078947368,3.016000000,3.045045045,1.690000000,3.078947368,2.964912281,2.080000000,3.513513514
3.165217391,3.530434783,3.444444444,3.500000000,1.960000000,3.530434783,3.408695652,2.444444444,4.000000000
3.165217391,3.530434783,3.444444444,3.500000000,1.960000000,3.530434783,3.408695652,2.444444444,4.000000000
3.165217391,3.530434783,3.444444444,3.469026549,1.960000000,3.530434783,3.408695652,2.444444444,3.964601770
3.165217391,3.530434783,3.472000000,3.500000000,1.960000000,3.530434783,3.408695652,2.464000000,4.000000000
3.165217391,3.530434783,3.472000000,3.500000000,1.960000000,3.530434783,3.408695652,2.464000000,4.000000000
3.165217391,3.530434783,3.472000000,3.500000000,1.960000000,3.530434783,3.408695652,2.464000000,4.000000000
3.620689655,4.008620690,3.928571429,3.947368421,2.250000000,4.008620690,3.879310345,2.857142857,4.473684211
3.379310345,3.530434783,3.472000000,3.469026549,1.960000000,3.741379310,3.408695652,2.464000000,3.964601770
3.379310345,3.530434783,3.528455285,3.500000000,1.960000000,3.741379310,3.408695652,2.504065041,4.000000000
3.846153846,4.008620690,3.991935484,3.982300885,2.250000000,4.230769231,3.879310345,2.903225806,4.513274336
3.846153846,4.008620690,3.991935484,3.982300885,2.250000000,4.230769231,3.879310345,2.903225806,4.513274336
3.846153846,4.008620690,3.991935484,3.982300885,2.250000000,4.230769231,3.879310345,2.903225806,4.513274336
3.846153846,4.008620690,3.991935484,3.982300885,2.250000000,4.230769231,3.879310345,2.903225806,4.513274336
4.302521008,4.610169492,4.571428571,4.689655172,2.560000000,4.840336134,4.338983051,3.301587302,5.241379310
4.302521008,4.610169492,4.571428571,4.689655172,2.560000000,4.840336134,4.338983051,3.301587302,5.241379310
4.302521008,4.610169492,4.571428571,4.689655172,2.560000000,4.840336134,4.338983051,3.301587302,5.241379310
4.302521008,4.610169492,4.571428571,4.689655172,2.560000000,4.840336134,4.338983051,3.301587302,5.241379310
4.302521008,4.610169492,4.571428571,4.689655172,2.560000000,4.840336134,4.338983051,3.301587302,5.241379310
4.266666667,4.610169492,4.535433071,4.689655172,2.560000000,4.800000000,4.338983051,3.275590551,5.241379310
4.266666667,4.610169492,4.535433071,4.689655172,2.560000000,4.800000000,4.338983051,3.275590551,5.241379310
4.266666667,4.610169492,4.535433071,4.649572650,2.560000000,4.800000000,4.338983051,3.275590551,5.196581197
4.302521008,4.610169492,4.571428571,4.649572650,2.560000000,4.840336134,4.338983051,3.301587302,5.196581197
4.302521008,4.610169492,4.571428571,4.649572650,2.560000000,4.840336134,4.338983051,3.301587302,5.196581197
4.816666667,5.142857143,5.086614173,5.230769231,2.890000000,5.383333333,4.857142857,3.748031496,5.811965812
4.816666667,5.142857143,5.086614173,5.230769231,2.890000000,5.383333333,4.857142857,3.748031496,5.811965812
4.816666667,5.142857143,5.086614173,5.230769231,2.890000000,5.383333333,4.857142857,3.748031496,5.811965812
4.816666667,5.142857143,5.126984127,5.186440678,2.890000000,5.383333333,4.857142857,3.777777778,5.762711864
4.816666667,5.142857143,5.086614173,5.186440678,2.890000000,5.383333333,4.857142857,3.748031496,5.762711864
4.816666667,5.142857143,5.086614173,5.186440678,2.890000000,5.383333333,4.857142857,3.748031496,5.762711864
4.816666667,5.142857143,5.086614173,5.186440678,2.890000000,5.383333333,4.857142857,3.748031496,5.762711864
4.816666667,5.142857143,5.086614173,5.186440678,2.890000000,5.383333333,4.857142857,3.748031496,5.762711864
4.776859504,5.142857143,5.086614173,5.186440678,2.890000000,5.338842975,4.857142857,3.748031496,5.762711864
4.776859504,5.142857143,5.086614173,5.186440678,2.890000000,5.338842975,4.857142857,3.748031496,5.762711864
4.266666667,4.610169492,4.571428571,4.730434783,2.560000000,4.800000000,4.338983051,3.555555556,5.008695652
4.776859504,5.142857143,5.086614173,5.230769231,2.890000000,5.338842975,4.857142857,4.015748031,5.666666667
4.776859504,5.142857143,5.126984127,5.230769231,2.890000000,5.338842975,4.857142857,4.047619048,5.666666667
4.266666667,4.610169492,4.608000000,4.730434783,2.560000000,4.800000000,4.338983051,3.840000000,5.008695652
4.266666667,4.610169492,4.608000000,4.771929825,2.560000000,4.800000000,4.338983051,3.840000000,5.052631579
4.266666667,4.610169492,4.645161290,4.771929825,2.560000000,4.800000000,4.338983051,3.870967742,5.052631579
4.302521008,4.610169492,4.608000000,4.771929825,2.560000000,4.840336134,4.338983051,3.840000000,5.052631579
4.302521008,4.610169492,4.608000000,4.771929825,2.560000000,4.840336134,4.338983051,3.840000000,5.052631579
4.302521008,4.610169492,4.608000000,4.814159292,2.560000000,4.840336134,4.338983051,3.840000000,5.097345133
4.302521008,4.610169492,4.608000000,4.814159292,2.560000000,4.840336134,4.338983051,3.840000000,5.097345133
4.302521008,4.610169492,4.608000000,4.814159292,2.560000000,4.840336134,4.338983051,3.840000000,5.097345133
3.813559322,4.102564103,4.024390244,4.285714286,2.250000000,4.322033898,3.846153846,3.414634146,4.553571429
3.350427350,3.620689655,3.557377049,3.783783784,1.960000000,3.829059829,3.379310345,2.983606557,4.036036036
3.322033898,3.620689655,3.557377049,3.750000000,1.960000000,3.796610169,3.379310345,2.983606557,4.000000000
3.322033898,3.620689655,3.557377049,3.750000000,1.960000000,3.796610169,3.379310345,2.983606557,4.000000000
3.322033898,3.620689655,3.557377049,3.750000000,1.960000000,3.796610169,3.379310345,2.983606557,4.000000000
3.322033898,3.620689655,3.557377049,3.750000000,1.960000000,3.796610169,3.379310345,2.983606557,4.000000000
3.781512605,4.102564103,4.024390244,4.247787611,2.250000000,4.285714286,3.846153846,3.414634146,4.513274336
3.781512605,4.102564103,4.024390244,4.324324324,2.250000000,4.285714286,3.846153846,3.414634146,4.594594595
3.781512605,4.102564103,4.024390244,4.324324324,2.250000000,4.285714286,3.846153846,3.414634146,4.594594595
3.781512605,4.102564103,3.991935484,4.324324324,2.250000000,4.285714286,3.846153846,3.387096774,4.594594595
4.266666667,4.610169492,4.480000000,4.857142857,2.560000000,4.800000000,4.338983051,3.840000000,5.142857143
3.781512605,4.102564103,3.991935484,4.324324324,2.250000000,4.285714286,3.846153846,3.387096774,4.594594595
3.781512605,4.102564103,3.991935484,4.324324324,2.250000000,4.285714286,3.846153846,3.387096774,4.594594595
3.781512605,4.102564103,3.991935484,4.363636364,2.250000000,4.285714286,3.846153846,3.629032258,4.500000000
3.781512605,4.102564103,3.991935484,4.363636364,2.250000000,4.285714286,3.846153846,3.629032258,4.500000000
3.322033898,3.620689655,3.528455285,3.853211009,1.960000000,3.796610169,3.379310345,3.186991870,3.981651376
3.322033898,3.620689655,3.528455285,3.853211009,1.960000000,3.796610169,3.379310345,3.186991870,3.981651376
3.322033898,3.620689655,3.528455285,3.853211009,1.960000000,3.796610169,3.379310345,3.186991870,3.981651376
3.781512605,4.102564103,3.991935484,4.363636364,2.250000000,4.285714286,3.846153846,3.629032258,4.500000000
3.322033898,3.620689655,3.442622951,4.072727273,1.960000000,3.796610169,3.379310345,3.213114754,4.200000000
3.781512605,4.102564103,3.902439024,4.594594595,2.250000000,4.285714286,3.846153846,3.658536585,4.729729730
4.231404959,4.705882353,4.480000000,5.286956522,2.560000000,4.892561983,4.302521008,4.096000000,5.426086957
4.231404959,4.705882353,4.480000000,5.241379310,2.560000000,4.892561983,4.302521008,4.096000000,5.379310345
4.231404959,4.705882353,4.480000000,5.196581197,2.560000000,4.892561983,4.302521008,4.096000000,5.333333333
4.737704918,5.241666667,4.992063492,5.762711864,2.890000000,5.434426230,4.816666667,4.587301587,5.906779661
4.737704918,5.241666667,5.032000000,5.811965812,2.890000000,5.434426230,4.816666667,4.624000000,5.957264957
4.737704918,5.241666667,5.032000000,5.811965812,2.890000000,5.434426230,4.816666667,4.624000000,5.957264957
4.737704918,5.241666667,5.032000000,5.762711864,2.890000000,5.434426230,4.816666667,4.624000000,5.906779661
5.268292683,5.801652893,5.571428571,6.352941176,3.240000000,6.000000000,5.355371901,5.142857143,6.504201681
