"'AlternatePrecedence(Assign seriousness, Create SW anomaly)'","'ChainPrecedence(Take in charge ticket, Create SW anomaly)'"
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
98.000000000,88.000000000
98.000000000,87.000000000
98.000000000,88.000000000
98.000000000,88.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,90.000000000
97.000000000,90.000000000
97.000000000,90.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,89.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,87.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
95.000000000,88.000000000
95.000000000,88.000000000
95.000000000,87.000000000
95.000000000,87.000000000
95.000000000,87.000000000
95.000000000,87.000000000
95.000000000,87.000000000
95.000000000,88.000000000
95.000000000,87.000000000
95.000000000,87.000000000
95.000000000,88.000000000
95.000000000,88.000000000
95.000000000,89.000000000
95.000000000,89.000000000
95.000000000,89.000000000
95.000000000,89.000000000
95.000000000,89.000000000
95.000000000,90.000000000
95.000000000,90.000000000
95.000000000,90.000000000
95.000000000,90.000000000
95.000000000,90.000000000
95.000000000,90.000000000
95.000000000,90.000000000
95.000000000,91.000000000
95.000000000,91.000000000
95.000000000,91.000000000
95.000000000,92.000000000
95.000000000,91.000000000
95.000000000,91.000000000
95.000000000,91.000000000
95.000000000,91.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
95.000000000,92.000000000
96.000000000,92.000000000
96.000000000,92.000000000
96.000000000,91.000000000
96.000000000,91.000000000
96.000000000,90.000000000
96.000000000,89.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,88.000000000
96.000000000,87.000000000
96.000000000,87.000000000
96.000000000,87.000000000
96.000000000,87.000000000
96.000000000,86.000000000
96.000000000,86.000000000
96.000000000,86.000000000
96.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,86.000000000
97.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
98.000000000,87.000000000
99.000000000,87.000000000
99.000000000,87.000000000
99.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,88.000000000
98.000000000,88.000000000
97.000000000,88.000000000
97.000000000,88.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
97.000000000,87.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,88.000000000
98.000000000,89.000000000
98.000000000,89.000000000
98.000000000,90.000000000
98.000000000,91.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,92.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,91.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
98.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
99.000000000,90.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,96.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
97.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,97.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
98.000000000,98.000000000
99.000000000,98.000000000
99.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,98.000000000
100.000000000,97.000000000
100.000000000,97.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,96.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,95.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,93.000000000
100.000000000,93.000000000
100.000000000,94.000000000
100.000000000,94.000000000
100.000000000,94.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
100.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
0.000000000,0.000000000
