"'NotChainSuccession(Assign seriousness, Resolve ticket)'","'Succession(Assign seriousness, Take in charge ticket)'","'CoExistence(Closed, Take in charge ticket)'","'NotSuccession(Closed, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Closed)'","'CoExistence(Resolve ticket, Take in charge ticket)'","'NotSuccession(Resolve ticket, Take in charge ticket)'","'AlternatePrecedence(Take in charge ticket, Resolve ticket)'",'Participation(Take in charge ticket)',"'CoExistence(Take in charge ticket, Assign seriousness)'","'NotSuccession(Take in charge ticket, Assign seriousness)'","'Succession(Take in charge ticket, Closed)'","'NotChainSuccession(Take in charge ticket, Closed)'","'Succession(Take in charge ticket, Resolve ticket)'","'Precedence(Take in charge ticket, Wait)'"
81.594713656,67.809045226,68.673913043,78.000000000,60.840000000,67.653061224,76.010204082,55.714285714,60.840000000,67.809045226,78.000000000,68.673913043,78.000000000,67.653061224,65.684210526
81.448888889,67.705583756,68.673913043,78.000000000,60.840000000,67.653061224,76.010204082,55.714285714,60.840000000,67.705583756,78.000000000,68.673913043,78.000000000,67.653061224,65.000000000
80.577777778,66.000000000,67.269230769,77.000000000,59.290000000,66.227979275,75.803108808,54.108108108,59.290000000,66.000000000,77.000000000,67.269230769,77.000000000,66.227979275,64.166666667
80.577777778,66.000000000,67.269230769,77.000000000,59.290000000,66.227979275,75.803108808,54.108108108,59.290000000,66.000000000,77.000000000,67.269230769,77.000000000,66.227979275,64.166666667
80.577777778,66.000000000,67.269230769,77.000000000,59.290000000,66.227979275,75.803108808,54.108108108,59.290000000,66.000000000,77.000000000,67.269230769,77.000000000,66.227979275,64.166666667
80.577777778,66.000000000,67.269230769,77.000000000,59.290000000,66.227979275,75.803108808,54.108108108,59.290000000,66.000000000,77.000000000,67.269230769,77.000000000,66.227979275,64.166666667
80.577777778,66.000000000,67.269230769,77.000000000,59.290000000,66.227979275,75.803108808,54.108108108,59.290000000,66.000000000,77.000000000,67.269230769,77.000000000,66.227979275,64.166666667
80.577777778,67.309644670,68.622950820,78.000000000,60.840000000,67.948453608,75.989690722,55.513513514,60.840000000,67.309644670,78.000000000,68.622950820,78.000000000,67.546391753,65.000000000
81.448888889,68.678391960,69.983695652,79.000000000,62.410000000,69.634020619,76.963917526,57.454545455,62.410000000,68.678391960,79.000000000,69.983695652,79.000000000,69.226804124,65.833333333
81.448888889,68.678391960,69.983695652,79.000000000,62.410000000,69.634020619,76.963917526,57.454545455,62.410000000,68.678391960,79.000000000,69.983695652,79.000000000,69.226804124,65.833333333
81.448888889,68.678391960,69.983695652,79.000000000,62.410000000,69.634020619,76.963917526,57.454545455,62.410000000,68.678391960,79.000000000,69.983695652,79.000000000,69.226804124,65.833333333
82.250000000,70.000000000,71.351351351,80.000000000,64.000000000,71.340206186,77.938144330,59.449541284,64.000000000,70.000000000,80.000000000,71.351351351,80.000000000,70.927835052,66.666666667
82.250000000,70.000000000,71.351351351,80.000000000,64.000000000,71.340206186,77.938144330,59.449541284,64.000000000,70.000000000,80.000000000,71.351351351,80.000000000,70.927835052,66.666666667
82.990990991,72.045226131,72.725806452,81.000000000,65.610000000,72.692307692,78.923076923,60.935779817,65.610000000,72.045226131,81.000000000,72.725806452,81.000000000,72.276923077,67.500000000
82.990990991,72.045226131,72.725806452,81.000000000,65.610000000,72.692307692,78.923076923,60.935779817,65.610000000,72.045226131,81.000000000,72.725806452,81.000000000,72.276923077,67.500000000
83.873873874,73.390000000,74.106951872,82.000000000,67.240000000,74.051020408,79.908163265,62.440366972,67.240000000,73.390000000,82.000000000,74.106951872,82.000000000,73.632653061,68.333333333
83.873873874,73.390000000,74.106951872,82.000000000,67.240000000,74.051020408,79.908163265,62.440366972,67.240000000,73.390000000,82.000000000,74.106951872,82.000000000,73.632653061,68.333333333
84.756756757,74.741293532,75.494680851,83.000000000,68.890000000,75.416243655,80.893401015,63.963302752,68.890000000,74.741293532,83.000000000,75.494680851,83.000000000,74.994923858,69.894736842
84.756756757,74.741293532,75.494680851,83.000000000,68.890000000,75.416243655,80.893401015,63.963302752,68.890000000,74.741293532,83.000000000,75.494680851,83.000000000,74.994923858,69.166666667
84.756756757,74.741293532,75.494680851,83.000000000,68.890000000,75.416243655,80.893401015,63.963302752,68.890000000,74.741293532,83.000000000,75.494680851,83.000000000,74.994923858,69.166666667
84.756756757,74.741293532,75.494680851,83.000000000,68.890000000,75.416243655,80.893401015,63.963302752,68.890000000,74.741293532,83.000000000,75.494680851,83.000000000,74.994923858,69.894736842
84.816143498,74.700000000,75.454545455,83.000000000,68.890000000,75.416243655,80.893401015,63.381818182,68.890000000,74.700000000,83.000000000,75.454545455,83.000000000,74.994923858,69.894736842
84.756756757,74.658291457,75.454545455,83.000000000,68.890000000,75.416243655,80.893401015,63.381818182,68.890000000,74.658291457,83.000000000,75.454545455,83.000000000,74.994923858,69.894736842
84.696832579,74.616161616,75.454545455,83.000000000,68.890000000,75.416243655,80.893401015,63.381818182,68.890000000,74.616161616,83.000000000,75.454545455,83.000000000,74.994923858,69.894736842
84.575342466,74.530612245,75.372972973,83.000000000,68.890000000,75.259067358,82.139896373,63.787037037,68.890000000,74.530612245,83.000000000,75.372972973,83.000000000,74.829015544,69.894736842
84.575342466,74.530612245,75.372972973,83.000000000,68.890000000,75.259067358,82.139896373,63.787037037,68.890000000,74.530612245,83.000000000,75.372972973,83.000000000,74.829015544,69.894736842
85.470319635,75.898477157,76.774193548,84.000000000,70.560000000,76.639175258,83.134020619,65.333333333,70.560000000,75.898477157,84.000000000,76.774193548,84.000000000,76.206185567,70.736842105
85.470319635,75.898477157,76.774193548,84.000000000,70.560000000,76.639175258,83.134020619,65.333333333,70.560000000,75.898477157,84.000000000,76.774193548,84.000000000,76.206185567,70.736842105
85.412844037,77.272727273,78.181818182,85.000000000,72.250000000,78.427835052,84.123711340,67.523364486,72.250000000,77.272727273,85.000000000,78.181818182,85.000000000,77.989690722,75.555555556
86.311926606,78.653266332,79.595744681,86.000000000,73.960000000,79.825641026,85.117948718,69.121495327,73.960000000,78.653266332,86.000000000,79.595744681,86.000000000,79.384615385,76.444444444
86.311926606,78.653266332,79.595744681,86.000000000,73.960000000,79.825641026,85.117948718,69.121495327,73.960000000,78.653266332,86.000000000,79.595744681,86.000000000,79.384615385,75.882352941
86.311926606,78.653266332,79.595744681,86.000000000,73.960000000,79.825641026,85.117948718,69.121495327,73.960000000,78.653266332,86.000000000,79.595744681,86.000000000,79.384615385,75.882352941
86.311926606,78.653266332,79.595744681,86.000000000,73.960000000,79.825641026,85.117948718,69.121495327,73.960000000,78.653266332,86.000000000,79.595744681,86.000000000,79.384615385,75.882352941
85.354838710,77.272727273,78.181818182,85.000000000,72.250000000,78.393782383,84.119170984,68.160377358,72.250000000,77.272727273,85.000000000,78.181818182,85.000000000,77.953367876,74.375000000
86.258064516,78.653266332,79.595744681,86.000000000,73.960000000,79.793814433,85.113402062,69.773584906,73.960000000,78.653266332,86.000000000,79.595744681,86.000000000,79.350515464,75.250000000
86.258064516,78.653266332,79.595744681,86.000000000,73.960000000,79.793814433,85.113402062,69.773584906,73.960000000,78.653266332,86.000000000,79.595744681,86.000000000,79.350515464,74.533333333
86.148837209,78.616161616,79.595744681,86.000000000,73.960000000,79.761658031,85.108808290,70.438095238,73.960000000,78.616161616,86.000000000,79.595744681,86.000000000,79.316062176,74.533333333
86.203703704,78.616161616,79.629629630,86.000000000,73.227722772,79.793814433,85.113402062,69.773584906,73.960000000,78.616161616,86.000000000,79.629629630,86.000000000,79.350515464,74.533333333
86.148837209,78.616161616,79.663157895,86.000000000,73.227722772,79.825641026,85.117948718,69.773584906,73.960000000,78.616161616,86.000000000,79.663157895,86.000000000,79.384615385,75.250000000
87.083333333,79.085427136,79.663157895,86.000000000,73.227722772,79.825641026,85.117948718,69.773584906,73.960000000,79.085427136,86.000000000,79.663157895,86.000000000,79.384615385,75.250000000
87.083333333,79.085427136,79.663157895,86.000000000,73.227722772,79.825641026,85.117948718,69.773584906,73.960000000,79.085427136,86.000000000,79.663157895,86.000000000,79.384615385,75.882352941
87.083333333,79.085427136,79.663157895,86.000000000,73.227722772,79.825641026,85.117948718,69.773584906,73.960000000,79.085427136,86.000000000,79.663157895,86.000000000,79.384615385,75.250000000
87.083333333,79.085427136,79.663157895,86.000000000,73.227722772,79.825641026,85.117948718,69.773584906,73.960000000,79.085427136,86.000000000,79.663157895,86.000000000,79.384615385,75.250000000
87.027906977,79.050505051,79.629629630,86.000000000,73.227722772,79.761658031,85.108808290,70.438095238,73.960000000,79.050505051,86.000000000,79.629629630,86.000000000,79.316062176,73.714285714
86.106976744,77.664974619,78.218085106,85.000000000,71.534653465,78.359375000,84.114583333,68.809523810,72.250000000,77.664974619,85.000000000,78.218085106,85.000000000,77.916666667,72.857142857
86.106976744,77.664974619,78.218085106,85.000000000,71.534653465,78.359375000,84.114583333,68.809523810,72.250000000,77.664974619,85.000000000,78.218085106,85.000000000,77.916666667,72.857142857
86.106976744,77.664974619,78.218085106,85.000000000,71.534653465,78.359375000,84.114583333,68.809523810,72.250000000,77.664974619,85.000000000,78.218085106,85.000000000,77.916666667,72.857142857
86.106976744,79.050505051,79.629629630,86.000000000,73.227722772,79.761658031,85.108808290,70.438095238,73.960000000,79.050505051,86.000000000,79.629629630,86.000000000,79.316062176,79.384615385
86.106976744,80.442211055,81.047368421,87.000000000,74.940594059,81.170103093,86.103092784,72.085714286,75.690000000,80.442211055,87.000000000,81.047368421,87.000000000,80.721649485,87.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.027906977,81.840000000,82.471204188,88.000000000,76.673267327,82.584615385,87.097435897,73.752380952,77.440000000,81.840000000,88.000000000,82.471204188,88.000000000,82.133333333,88.000000000
87.948837209,83.243781095,83.901041667,89.000000000,78.425742574,84.005102041,88.091836735,75.438095238,79.210000000,83.243781095,89.000000000,83.901041667,89.000000000,83.551020408,89.000000000
87.948837209,83.243781095,83.901041667,89.000000000,78.425742574,84.005102041,88.091836735,75.438095238,79.210000000,83.243781095,89.000000000,83.901041667,89.000000000,83.551020408,89.000000000
87.948837209,83.272277228,83.927461140,89.000000000,78.425742574,84.030456853,88.096446701,75.438095238,79.210000000,83.272277228,89.000000000,83.927461140,89.000000000,83.578680203,89.000000000
88.916666667,84.679802956,85.360824742,90.000000000,80.198019802,85.477386935,89.095477387,76.415094340,81.000000000,84.679802956,90.000000000,85.360824742,90.000000000,85.025125628,90.000000000
88.963133641,84.264705882,85.360824742,90.000000000,80.198019802,85.477386935,89.095477387,76.415094340,81.000000000,84.264705882,90.000000000,85.360824742,90.000000000,85.025125628,90.000000000
88.050691244,82.862068966,83.927461140,89.000000000,78.425742574,84.055555556,88.101010101,74.726415094,79.210000000,82.862068966,89.000000000,83.927461140,89.000000000,83.606060606,89.000000000
88.050691244,82.862068966,83.927461140,89.000000000,78.425742574,84.055555556,88.101010101,74.726415094,79.210000000,82.862068966,89.000000000,83.927461140,89.000000000,83.606060606,89.000000000
88.000000000,82.831683168,83.927461140,89.000000000,78.425742574,84.055555556,88.101010101,74.726415094,79.210000000,82.831683168,89.000000000,83.927461140,89.000000000,83.606060606,89.000000000
88.050691244,82.831683168,83.901041667,89.000000000,78.425742574,84.030456853,88.096446701,74.726415094,79.210000000,82.831683168,89.000000000,83.901041667,89.000000000,83.578680203,89.000000000
88.050691244,82.831683168,83.901041667,89.000000000,78.425742574,84.030456853,88.096446701,74.726415094,79.210000000,82.831683168,89.000000000,83.901041667,89.000000000,83.578680203,89.000000000
88.050691244,82.831683168,83.901041667,89.000000000,78.425742574,84.030456853,88.096446701,74.726415094,79.210000000,82.831683168,89.000000000,83.901041667,89.000000000,83.578680203,89.000000000
88.963133641,84.236453202,85.336787565,90.000000000,80.198019802,85.454545455,89.090909091,76.415094340,81.000000000,84.236453202,90.000000000,85.336787565,90.000000000,85.000000000,90.000000000
89.875576037,85.647058824,86.778350515,91.000000000,81.990099010,86.884422111,90.085427136,78.122641509,82.810000000,85.647058824,91.000000000,86.778350515,91.000000000,86.427135678,91.000000000
88.916666667,84.236453202,85.336787565,90.000000000,80.198019802,85.431472081,89.086294416,77.142857143,81.000000000,84.236453202,90.000000000,85.336787565,90.000000000,84.974619289,90.000000000
88.869767442,84.236453202,85.336787565,90.000000000,80.198019802,85.408163265,89.081632653,77.884615385,81.000000000,84.236453202,90.000000000,85.336787565,90.000000000,84.948979592,90.000000000
88.869767442,84.236453202,85.336787565,90.000000000,80.198019802,85.408163265,89.081632653,77.884615385,81.000000000,84.236453202,90.000000000,85.336787565,90.000000000,84.948979592,90.000000000
87.948837209,82.800995025,83.901041667,89.000000000,78.425742574,83.551020408,88.091836735,75.438095238,79.210000000,82.800995025,89.000000000,83.901041667,89.000000000,83.096938776,89.000000000
87.948837209,82.800995025,83.901041667,89.000000000,78.425742574,83.551020408,88.091836735,75.438095238,79.210000000,82.800995025,89.000000000,83.901041667,89.000000000,83.096938776,89.000000000
87.897196262,82.770000000,83.901041667,89.000000000,78.425742574,83.551020408,88.091836735,75.438095238,79.210000000,82.770000000,89.000000000,83.901041667,89.000000000,83.096938776,89.000000000
87.948837209,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
87.948837209,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
87.948837209,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
87.897196262,82.770000000,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.770000000,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
87.897196262,82.770000000,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.770000000,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
86.971962617,81.366834171,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,81.366834171,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.897196262,82.770000000,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.770000000,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
87.027906977,80.960000000,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.960000000,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.027906977,80.960000000,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.960000000,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.027906977,80.960000000,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.960000000,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.027906977,80.960000000,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.960000000,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.083333333,80.995024876,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.995024876,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.083333333,80.995024876,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.995024876,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
88.000000000,82.391089109,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.391089109,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.000000000,82.391089109,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.391089109,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.050691244,82.423645320,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.423645320,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
87.192660550,80.630541872,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.630541872,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.192660550,80.630541872,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.630541872,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.138248848,80.594059406,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.594059406,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
87.138248848,80.594059406,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,80.594059406,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
88.073394495,81.064039409,82.500000000,88.000000000,76.673267327,82.192893401,86.213197970,73.886792453,77.440000000,81.064039409,88.000000000,82.500000000,88.000000000,81.746192893,88.000000000
89.041095890,82.487804878,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.487804878,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.990825688,82.455882353,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.455882353,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.990825688,82.455882353,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.455882353,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.888888889,82.391089109,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.391089109,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.888888889,82.391089109,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.391089109,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.888888889,82.391089109,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.391089109,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.837209302,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.837209302,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.837209302,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.837209302,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.837209302,82.800995025,83.927461140,89.000000000,78.425742574,83.606060606,87.202020202,75.566037736,79.210000000,82.800995025,89.000000000,83.927461140,89.000000000,83.156565657,89.000000000
88.785046729,81.400000000,82.500000000,88.000000000,76.673267327,82.163265306,87.102040816,74.590476190,77.440000000,81.400000000,88.000000000,82.500000000,88.000000000,82.163265306,88.000000000
88.732394366,81.366834171,82.500000000,88.000000000,76.673267327,82.163265306,87.102040816,74.590476190,77.440000000,81.366834171,88.000000000,82.500000000,88.000000000,82.163265306,88.000000000
88.732394366,81.366834171,82.500000000,88.000000000,76.673267327,82.163265306,87.102040816,74.590476190,77.440000000,81.366834171,88.000000000,82.500000000,88.000000000,82.163265306,88.000000000
88.732394366,81.366834171,82.500000000,88.000000000,76.673267327,82.163265306,87.102040816,74.590476190,77.440000000,81.366834171,88.000000000,82.500000000,88.000000000,82.163265306,88.000000000
88.732394366,81.366834171,82.500000000,88.000000000,76.673267327,82.163265306,87.102040816,74.590476190,77.440000000,81.366834171,88.000000000,82.500000000,88.000000000,82.163265306,88.000000000
88.732394366,81.366834171,82.500000000,88.000000000,76.673267327,82.163265306,87.102040816,74.590476190,77.440000000,81.366834171,88.000000000,82.500000000,88.000000000,82.163265306,88.000000000
87.793427230,79.969696970,81.078534031,87.000000000,74.940594059,80.753846154,86.107692308,72.914285714,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.753846154,87.000000000
87.793427230,79.969696970,81.078534031,87.000000000,74.940594059,80.753846154,86.107692308,72.914285714,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.753846154,87.000000000
87.850467290,79.969696970,81.078534031,87.000000000,74.940594059,80.785714286,86.112244898,72.226415094,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.785714286,87.000000000
87.850467290,79.969696970,81.078534031,87.000000000,74.940594059,80.785714286,86.112244898,72.226415094,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.785714286,87.000000000
87.850467290,79.969696970,81.078534031,87.000000000,74.940594059,80.785714286,86.112244898,72.226415094,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.785714286,87.000000000
87.850467290,79.969696970,81.078534031,87.000000000,74.940594059,80.785714286,86.112244898,72.226415094,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.785714286,87.000000000
87.850467290,79.969696970,81.078534031,87.000000000,74.940594059,80.785714286,86.112244898,72.226415094,75.690000000,79.969696970,87.000000000,81.078534031,87.000000000,80.785714286,87.000000000
86.976744186,78.181818182,79.663157895,86.000000000,73.227722772,79.384615385,85.117948718,70.584905660,73.960000000,78.181818182,86.000000000,79.663157895,86.000000000,79.384615385,86.000000000
86.915887850,78.181818182,79.663157895,86.000000000,73.227722772,79.350515464,85.113402062,71.257142857,73.960000000,78.181818182,86.000000000,79.663157895,86.000000000,79.350515464,86.000000000
86.976744186,78.221105528,79.663157895,86.000000000,73.227722772,79.350515464,85.113402062,71.257142857,73.960000000,78.221105528,86.000000000,79.663157895,86.000000000,79.350515464,86.000000000
86.976744186,78.221105528,79.663157895,86.000000000,73.227722772,79.350515464,85.113402062,71.257142857,73.960000000,78.221105528,86.000000000,79.663157895,86.000000000,79.350515464,86.000000000
86.976744186,78.221105528,79.663157895,86.000000000,73.227722772,79.350515464,85.113402062,71.257142857,73.960000000,78.221105528,86.000000000,79.663157895,86.000000000,79.350515464,86.000000000
86.976744186,78.260000000,79.696335079,86.000000000,73.227722772,79.384615385,85.117948718,71.257142857,73.960000000,78.260000000,86.000000000,79.696335079,86.000000000,79.384615385,86.000000000
86.046511628,76.884422111,78.289473684,85.000000000,71.534653465,77.989690722,84.123711340,69.619047619,72.250000000,76.884422111,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
86.046511628,76.884422111,78.289473684,85.000000000,71.534653465,77.989690722,84.123711340,69.619047619,72.250000000,76.884422111,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
86.046511628,76.884422111,78.289473684,85.000000000,71.534653465,77.989690722,84.123711340,69.619047619,72.250000000,76.884422111,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
85.185185185,75.135678392,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.135678392,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
85.185185185,75.135678392,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.135678392,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
85.185185185,75.135678392,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.135678392,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
85.185185185,75.135678392,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.135678392,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
86.111111111,76.500000000,78.289473684,85.000000000,71.534653465,77.989690722,84.123711340,69.619047619,72.250000000,76.500000000,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
85.185185185,75.135678392,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.135678392,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
85.185185185,75.135678392,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.135678392,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
85.253456221,75.180000000,76.888888889,84.000000000,69.861386139,76.601036269,83.129533679,68.000000000,70.560000000,75.180000000,84.000000000,76.888888889,84.000000000,76.601036269,84.000000000
85.185185185,75.180000000,76.851063830,84.000000000,70.560000000,76.562500000,83.125000000,68.653846154,70.560000000,75.180000000,84.000000000,76.851063830,84.000000000,76.562500000,84.000000000
85.185185185,75.135678392,76.812834225,84.000000000,70.560000000,76.523560209,83.120418848,68.653846154,70.560000000,75.135678392,84.000000000,76.812834225,84.000000000,76.523560209,84.000000000
85.185185185,75.135678392,76.812834225,84.000000000,70.560000000,76.523560209,83.120418848,68.653846154,70.560000000,75.135678392,84.000000000,76.812834225,84.000000000,76.523560209,84.000000000
85.185185185,75.135678392,76.812834225,84.000000000,70.560000000,76.523560209,83.120418848,68.653846154,70.560000000,75.135678392,84.000000000,76.812834225,84.000000000,76.523560209,84.000000000
85.116279070,75.135678392,76.851063830,84.000000000,70.560000000,76.562500000,83.125000000,68.653846154,70.560000000,75.135678392,84.000000000,76.851063830,84.000000000,76.562500000,84.000000000
85.116279070,75.135678392,76.851063830,84.000000000,70.560000000,76.562500000,83.125000000,68.653846154,70.560000000,75.135678392,84.000000000,76.851063830,84.000000000,76.562500000,84.000000000
85.116279070,75.135678392,76.851063830,84.000000000,70.560000000,76.562500000,83.125000000,68.653846154,70.560000000,75.135678392,84.000000000,76.851063830,84.000000000,76.562500000,84.000000000
86.046511628,76.500000000,78.253968254,85.000000000,72.250000000,77.953367876,84.119170984,70.288461538,72.250000000,76.500000000,85.000000000,78.253968254,85.000000000,77.953367876,85.000000000
86.046511628,76.500000000,78.253968254,85.000000000,72.250000000,77.953367876,84.119170984,70.288461538,72.250000000,76.500000000,85.000000000,78.253968254,85.000000000,77.953367876,85.000000000
86.046511628,76.542288557,78.289473684,85.000000000,72.250000000,77.989690722,84.123711340,70.288461538,72.250000000,76.542288557,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
86.046511628,76.542288557,78.289473684,85.000000000,72.250000000,77.989690722,84.123711340,70.288461538,72.250000000,76.542288557,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
86.046511628,76.542288557,78.289473684,85.000000000,72.250000000,77.989690722,84.123711340,70.288461538,72.250000000,76.542288557,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
86.046511628,76.542288557,78.289473684,85.000000000,72.250000000,77.989690722,84.123711340,70.288461538,72.250000000,76.542288557,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
86.046511628,76.542288557,78.289473684,85.000000000,72.250000000,77.989690722,84.123711340,70.288461538,72.250000000,76.542288557,85.000000000,78.289473684,85.000000000,77.989690722,85.000000000
